125,0
1,1
37,2
21,3
49,4
103,5
32,6
7,7
8,8
10,9
10,10
11,11
12,12
13,13
14,14
14,14
37,15
16,16
5,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
116,26
27,27
25,28
29,29
30,30
31,31
32,32
33,33
1,34
34,35
36,36
31,37
39,38
39,39
24,40
38,41
19,42
118,43
44,44
108,45
60,46
47,47
8,48
147,49
144,50
29,51
136,52
67,53
142,54
110,55
56,56
8,57
103,58
30,59
20,60
22,61
64,62
22,63
60,64
24,65
20,66
111,67
36,68
70,69
111,70
69,71
118,72
102,73
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
58,109
110,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
118,118
119,119
120,120
35,0
1,1
45,2
10,3
4,4
35,5
66,6
23,7
25,8
9,9
10,10
11,11
12,12
13,13
14,14
24,15
35,16
140,17
42,18
19,19
20,20
69,21
22,22
23,23
62,24
25,25
26,26
48,27
28,28
29,29
30,30
31,31
32,32
57,33
64,34
64,35
36,36
24,37
24,38
39,39
150,40
24,41
42,42
138,43
48,44
25,45
123,46
47,47
48,48
66,49
53,50
53,51
122,52
46,53
54,54
110,55
56,56
57,57
103,58
59,59
61,60
61,61
62,62
63,63
1,65
24,67
127,68
141,69
2,70
141,71
127,72
73,73
141,121
124,122
124,123
122,124
1,125
109,126
127,127
128,128
140,129
136,136
137,137
138,138
139,139
140,140
136,141
142,142
104,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
111,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
118,118
119,119
120,120
143,143
145,144
153,145
149,149
150,150
151,151
125,0
1,1
21,3
4,4
5,5
141,6
7,7
8,8
9,9
10,10
11,11
12,12
0,0
1,1
2,2
4,3
4,4
42,5
6,6
7,7
8,8
9,9
25,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
44,21
22,22
23,23
34,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
2,37
39,38
38,38
39,39
31,40
31,41
42,42
43,43
44,44
45,45
7,46
47,47
48,48
49,49
50,50
51,51
4,52
53,53
54,54
110,55
56,56
57,57
58,58
59,59
60,60
61,61
27,62
63,63
64,64
63,65
66,66
67,67
68,68
69,69
37,70
71,71
52,72
99,73
148,74
75,75
76,76
77,77
87,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
87,86
131,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
130,130
64,0
1,1
37,2
63,3
4,4
5,5
6,6
7,7
48,8
9,9
10,10
11,11
12,12
13,13
5,14
15,15
16,16
38,17
18,18
19,19
20,20
21,21
22,22
23,23
34,24
25,25
26,26
27,27
48,28
29,29
30,30
31,31
32,32
57,33
34,34
35,35
36,36
37,37
39,38
39,39
2,40
40,41
42,42
5,43
44,44
45,45
46,46
47,47
48,48
4,49
50,50
52,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
60,61
62,62
63,63
30,64
65,65
66,66
65,67
68,68
69,69
70,70
71,71
72,72
110,73
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
26,115
26,116
117,117
118,118
119,119
120,120
50,121
122,122
127,123
124,124
47,125
126,126
127,127
68,129
136,136
151,137
138,138
102,139
140,140
141,141
142,142
114,143
144,144
145,145
140,149
150,150
0,0
1,1
2,2
6,3
4,4
17,5
6,6
7,7
27,8
9,9
10,10
11,11
12,12
13,13
13,14
16,15
5,16
17,17
18,18
19,19
127,20
21,21
22,22
23,23
24,24
48,25
26,26
44,27
48,28
29,29
30,30
31,31
32,32
33,33
13,34
35,35
36,36
2,37
38,38
39,39
38,40
31,41
42,42
38,43
1,44
45,45
123,46
47,47
46,48
49,49
50,50
50,51
4,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
66,61
62,62
63,63
127,64
122,65
66,66
122,67
68,68
71,69
37,70
141,71
127,72
73,73
6,121
53,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
149,149
150,150
151,151
99,99
32,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
55,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
118,118
119,119
120,120
74,74
75,75
76,76
77,77
78,78
79,79
96,80
81,81
131,82
83,83
84,84
85,85
87,86
131,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
80,96
97,97
98,98
130,130
131,131
132,132
133,133
134,134
135,135
77,146
148,148
0,0
1,1
2,2
4,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
15,13
14,14
15,15
16,16
17,17
18,18
117,19
20,20
21,21
22,22
23,23
24,24
25,25
38,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
37,37
38,38
39,39
38,40
38,41
42,42
118,43
44,44
45,45
46,46
36,47
25,48
50,49
50,50
50,51
4,52
9,53
54,54
55,55
55,55
56,56
57,57
58,58
59,59
60,60
61,61
65,62
65,63
64,64
65,65
66,66
66,66
67,67
68,68
69,69
70,70
29,71
72,72
55,73
74,74
75,75
78,76
130,77
78,78
79,79
80,80
81,81
86,82
83,83
84,84
85,85
86,86
78,87
88,88
89,89
86,90
91,91
92,92
93,93
94,94
95,95
80,96
97,97
83,98
130,130
131,131
132,132
133,133
134,134
135,135
146,146
148,148
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
119,11
12,12
15,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
0,24
25,25
39,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
2,37
38,38
39,39
39,40
38,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
52,51
52,52
52,53
54,54
110,55
56,56
57,57
58,58
59,59
60,60
60,61
62,62
65,63
64,64
65,65
66,66
65,67
68,68
69,69
70,70
52,71
72,72
110,73
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
19,118
119,119
120,120
50,121
53,122
122,124
125,125
126,126
127,127
140,129
136,136
137,137
138,138
59,139
140,140
141,141
142,142
143,143
15,144
145,145
149,149
150,150
136,151
74,74
85,75
76,76
77,77
78,78
79,79
80,80
81,81
80,82
83,83
84,84
85,85
86,86
78,87
88,88
89,89
90,90
91,91
92,92
131,93
94,94
95,95
96,96
97,97
98,98
130,130
131,131
132,132
133,133
134,134
135,135
146,146
148,148
0,0
1,1
2,2
3,3
4,4
19,5
6,6
7,7
25,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
5,17
18,18
19,19
149,20
21,21
22,22
23,23
150,24
125,25
26,26
27,27
28,28
71,29
30,30
31,31
32,32
33,33
34,34
35,35
68,36
37,37
40,38
39,39
31,40
19,41
42,42
24,43
44,44
45,45
69,46
47,47
48,48
54,49
52,50
51,51
52,52
52,53
53,53
151,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
68,62
29,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
83,80
81,81
82,82
83,83
85,84
85,85
87,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
83,96
97,97
98,98
130,130
131,131
132,132
133,133
134,134
135,135
146,146
97,148
0,0
1,1
70,2
21,3
4,4
5,5
6,6
7,7
8,8
28,9
48,10
11,11
12,12
13,13
13,14
0,0
1,1
2,2
66,3
4,4
140,5
6,6
7,7
10,8
53,9
48,10
11,11
12,12
13,13
16,14
15,15
65,16
140,17
18,18
19,19
61,20
21,21
22,22
23,23
24,24
63,25
26,26
27,27
28,28
29,29
30,30
31,31
48,32
33,33
144,34
35,35
36,36
37,37
39,38
39,39
0,40
31,41
42,42
43,43
44,44
34,45
46,46
28,47
48,48
49,49
50,50
50,51
4,52
53,53
54,54
111,55
56,56
57,57
58,58
59,59
60,60
61,61
68,62
29,63
0,64
65,65
66,66
70,67
68,68
69,69
70,70
71,71
151,72
73,73
99,99
100,100
101,101
102,102
58,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
50,121
53,122
122,124
70,125
126,126
127,127
129,129
136,136
137,137
122,138
139,139
140,140
141,141
142,142
143,143
144,144
69,145
149,149
70,150
137,151
86,74
75,75
76,76
77,77
78,78
79,79
80,80
75,81
76,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
130,130
131,131
132,132
133,133
134,134
135,135
146,146
148,148
4,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
150,24
38,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
145,35
36,36
37,37
0,38
39,39
24,40
150,41
42,42
40,43
27,44
34,45
6,46
18,47
1,48
4,49
4,50
53,51
53,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
68,62
29,63
64,64
65,65
66,66
70,67
70,68
69,69
70,70
151,71
72,72
73,73
121,121
124,122
123,123
124,124
36,125
126,126
127,127
129,129
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
35,145
147,147
149,149
150,150
151,151
152,152
129,153
153,154
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
82,82
83,83
84,84
85,85
78,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
80,96
75,97
98,98
130,130
131,131
132,132
133,133
134,134
135,135
132,146
148,148
99,99
100,100
101,101
102,102
103,103
104,104
99,105
119,106
107,107
102,108
109,109
143,110
111,111
112,112
113,113
114,114
39,115
39,116
26,117
118,118
119,119
120,120
1,0
1,1
2,2
3,3
49,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
32,17
18,18
114,19
20,20
21,21
141,22
23,23
24,24
10,25
116,26
10,27
28,28
29,29
30,30
31,31
32,32
57,33
18,34
35,35
36,36
37,37
38,38
39,39
40,40
38,41
42,42
38,43
32,44
45,45
46,46
36,47
32,48
52,49
51,50
52,51
4,52
44,53
52,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
36,64
63,65
141,66
67,67
68,68
69,69
39,70
71,71
72,72
110,73
99,99
32,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
19,108
109,109
55,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
118,118
119,119
120,120
125,0
1,1
2,2
21,3
122,4
127,5
6,6
7,7
127,8
127,9
10,10
11,11
12,12
13,13
141,14
70,15
16,16
20,17
18,18
19,19
66,20
21,21
22,22
32,23
142,24
10,25
124,26
10,27
127,28
29,29
86,74
75,75
76,76
146,77
87,78
79,79
96,80
81,81
82,82
83,83
84,84
133,85
82,86
93,87
88,88
89,89
90,90
91,91
92,92
93,93
133,94
95,95
82,96
97,97
98,98
130,130
32,30
31,31
32,32
33,33
144,34
35,35
62,36
37,37
38,38
39,39
57,40
38,41
147,42
43,43
44,44
1,45
46,46
47,47
48,48
49,49
50,50
151,51
49,52
53,53
52,54
110,55
56,56
57,57
58,58
59,59
60,60
61,61
71,62
29,63
57,64
63,65
66,66
67,67
68,68
69,69
69,70
71,71
61,72
73,73
121,121
122,122
123,123
124,124
45,125
126,126
127,127
128,128
129,129
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
5,145
149,149
22,150
151,151
99,99
100,100
101,101
102,102
109,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
118,118
119,119
120,120
77,74
75,75
76,76
77,77
87,78
79,79
86,80
81,81
82,82
83,83
84,84
85,85
86,86
98,87
88,88
89,89
90,90
91,91
92,92
131,93
94,94
95,95
96,96
133,97
83,98
130,130
131,131
132,132
133,133
134,134
135,135
146,146
82,148
64,0
1,1
2,2
63,3
4,4
5,5
122,6
7,7
10,8
9,9
10,10
11,11
12,12
13,13
14,14
34,15
14,16
5,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
10,25
116,26
27,27
28,28
15,29
30,30
39,31
53,32
33,33
34,34
35,35
36,36
31,37
68,38
39,39
31,40
150,41
42,42
43,43
44,44
45,45
46,46
47,47
10,48
138,49
29,50
51,51
136,52
9,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
66,61
62,62
21,63
30,64
65,65
66,66
70,67
68,68
70,69
70,70
71,71
72,72
73,73
99,99
32,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
103,109
110,110
111,111
112,112
113,113
114,114
116,115
116,116
117,117
118,118
119,119
120,120
36,0
10,1
2,2
3,3
52,4
136,5
46,6
7,7
8,8
10,9
10,10
11,11
12,12
13,13
35,14
34,15
16,16
140,17
8,18
111,19
20,20
21,21
23,22
23,23
24,24
25,25
26,26
25,27
10,28
29,29
30,30
41,31
53,32
33,33
34,34
35,35
36,36
39,37
38,38
38,39
24,40
38,41
48,42
38,43
53,44
45,45
46,46
28,47
10,48
4,49
50,50
128,51
142,52
53,53
54,54
111,55
56,56
10,57
58,58
59,59
61,60
61,61
47,62
3,63
108,64
65,65
20,66
67,67
44,68
69,69
144,70
54,71
72,72
56,73
99,99
141,100
120,101
114,102
58,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
110,111
112,112
113,113
114,114
104,115
104,116
110,117
118,118
119,119
120,120
0,0
1,1
19,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
24,15
16,16
140,17
18,18
41,19
20,20
58,21
20,22
23,23
24,24
25,25
115,26
68,27
48,28
29,29
30,30
43,31
32,32
28,33
34,34
35,35
36,36
37,37
24,38
39,39
24,40
40,41
42,42
24,43
44,44
45,45
46,46
47,47
48,48
49,49
4,50
4,51
54,52
44,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
36,62
47,63
64,64
47,65
66,66
67,67
68,68
69,69
70,70
27,71
72,72
73,73
99,99
100,100
101,101
102,102
58,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
109,112
113,113
5,114
115,115
115,116
67,117
118,118
119,119
120,120
46,121
128,122
127,123
124,124
36,125
126,126
127,127
138,128
129,129
0,0
1,1
31,2
103,3
4,4
30,5
6,6
7,7
28,8
9,9
25,10
11,11
12,12
32,13
14,14
14,15
139,16
140,17
18,18
31,19
59,20
30,21
59,22
23,23
64,24
28,28
29,29
30,30
31,31
32,32
33,33
102,34
14,35
36,36
37,37
64,38
39,39
40,40
150,41
42,42
43,43
44,44
45,45
46,46
47,47
57,48
49,49
3,50
50,51
4,52
53,53
54,54
55,55
21,56
57,57
58,58
22,59
60,60
61,61
36,62
36,63
36,64
18,65
59,66
37,67
68,68
69,69
47,70
21,71
72,72
99,73
99,99
32,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
50,121
29,122
124,124
64,125
126,126
127,127
129,129
136,136
136,137
151,138
143,139
140,140
141,141
142,142
106,143
144,144
35,145
149,149
150,150
136,151
64,0
34,1
37,2
29,3
4,4
17,5
6,6
7,7
47,8
9,9
25,10
11,11
12,12
13,13
14,14
15,15
5,16
17,17
47,18
117,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
39,27
28,28
29,29
64,30
31,31
32,32
33,33
18,34
16,35
36,36
37,37
36,38
39,39
64,40
40,41
42,42
43,43
44,44
45,45
46,46
47,47
8,48
4,49
29,50
126,51
52,52
46,53
